timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-06-19 11:00:00,104913.19,104913.2,104720.1,104776.23,173.90893,1750334399999,18227666.53361060,40215,67.03678000,7026079.53002580,0
2025-06-19 12:00:00,104776.23,104917.05,104663.77,104752.6,249.90189,1750337999999,26183963.68022220,51589,89.22171000,9348295.42528440,0
2025-06-19 13:00:00,104752.61,104785.15,104244.11,104283.33,413.67121,1750341599999,43241272.49446470,88614,159.51340000,16673516.40931590,0
2025-06-19 14:00:00,104283.33,104690.47,104109.06,104148.6,435.78555,1750345199999,45479277.88512760,108824,186.60291000,19473387.65858600,0
2025-06-19 15:00:00,104148.61,104443.94,104078.0,104096.93,496.14025,1750348799999,51712271.04806070,102000,258.67296000,26962884.10723380,0
2025-06-19 16:00:00,104096.94,104425.15,103933.33,104001.13,377.21937,1750352399999,39300449.73537060,81046,154.01639000,16051121.33998110,0
2025-06-19 17:00:00,104001.13,104814.73,103929.27,104521.31,684.04339,1750355999999,71433667.15763130,132640,461.79265000,48229192.71350570,0
2025-06-19 18:00:00,104521.32,104694.01,104294.09,104392.53,296.18725,1750359599999,30952569.75574610,66805,177.37278000,18534011.92175230,0
2025-06-19 19:00:00,104392.54,104464.29,104126.98,104250.44,266.773,1750363199999,27821416.37421880,66691,108.74694000,11340954.81484340,0
2025-06-19 20:00:00,104250.45,104496.0,104150.0,104266.82,161.1343,1750366799999,16808078.39235220,62460,75.72424000,7896887.85855030,0
